Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (PKR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
40053432,Customer_206,Khaadi,8/26/2023,42908,High,Phishing,Punjab,Mastercard,Allied Bank,0,28,Groceries,Lahore
93986234,Customer_207,Servis,7/20/2024,38638,Medium,Phishing,KPK,Visa,MCB,0,25,Groceries,Peshawar
79085157,Customer_208,Metro Shoes,7/13/2023,48501,Medium,Phishing,Punjab,Visa,MCB,0,23,Groceries,Faisalabad
91033193,Customer_209,Servis,5/31/2024,8909,Low,Card Skimming,Balochistan,UnionPay,MCB,0,8,Electronics,Quetta
64002184,Customer_210,Al-Fatah,2/2/2024,33364,Medium,Card Not Present,Sindh,UnionPay,HBL,0,69,Electronics,Karachi
24826268,Customer_211,Chase Up,6/12/2024,28003,High,Card Not Present,Balochistan,Mastercard,Allied Bank,0,80,Electronics,Quetta
74598779,Customer_212,Hyperstar,7/7/2023,48205,Medium,Card Not Present,Punjab,UnionPay,Bank Alfalah,0,50,Electronics,Faisalabad
40766162,Customer_213,Sapphire,2/20/2023,7496,Medium,Card Not Present,Punjab,Mastercard,Allied Bank,0,84,Utilities,Lahore
11845897,Customer_214,Khaadi,2/16/2024,39365,Medium,Phishing,Punjab,PayPak,NBP,0,76,Electronics,Lahore
24851756,Customer_215,Sapphire,12/23/2024,38252,Medium,Card Not Present,Punjab,Visa,Allied Bank,0,68,Electronics,Lahore
80326461,Customer_216,TCS Express,4/20/2024,27783,High,Phishing,Balochistan,UnionPay,HBL,0,99,Fashion,Quetta
61833219,Customer_217,ChenOne,5/6/2023,20070,Low,Card Not Present,Sindh,Mastercard,MCB,0,84,Fashion,Karachi
66524034,Customer_218,Daraz,11/22/2024,34653,High,Identity Theft,Balochistan,UnionPay,NBP,0,79,Electronics,Quetta
94362820,Customer_219,TCS Express,8/28/2024,47401,High,Card Skimming,Punjab,Mastercard,Bank Alfalah,0,29,Groceries,Faisalabad
74798638,Customer_220,Al-Fatah,1/14/2023,48258,Low,Card Not Present,Islamabad Capital Territory,Mastercard,UBL,0,40,Utilities,Islamabad
75797390,Customer_221,Al-Fatah,12/30/2024,3152,High,Identity Theft,Punjab,Visa,HBL,0,40,Electronics,Multan
82652072,Customer_222,Daraz,7/9/2024,2075,Low,Phishing,Sindh,Mastercard,UBL,0,1,Electronics,Karachi
91962874,Customer_223,Servis,1/16/2024,20998,High,Card Skimming,Balochistan,PayPak,NBP,0,18,Transportation,Quetta
92176161,Customer_224,Hyperstar,6/30/2024,14056,High,Card Not Present,Islamabad Capital Territory,PayPak,UBL,0,4,Utilities,Islamabad
40047362,Customer_225,TCS Express,12/12/2024,24642,High,Identity Theft,Punjab,Visa,Meezan Bank,0,84,E-commerce,Faisalabad
33894254,Customer_226,Servis,4/19/2023,2507,Medium,Card Not Present,Islamabad Capital Territory,PayPak,MCB,0,85,Utilities,Islamabad
84376243,Customer_227,Al-Fatah,9/16/2023,18205,Low,Card Skimming,Punjab,UnionPay,NBP,0,36,Groceries,Faisalabad
96229198,Customer_228,Al-Fatah,4/21/2023,43777,High,Identity Theft,Islamabad Capital Territory,Mastercard,UBL,1,13,E-commerce,Islamabad
46955649,Customer_229,FoodPanda,5/26/2024,45803,Low,Card Not Present,Punjab,Visa,Allied Bank,0,3,Transportation,Multan
63857927,Customer_230,Khaadi,1/25/2023,38943,Low,Card Skimming,KPK,UnionPay,NBP,0,57,Electronics,Peshawar
97934910,Customer_231,Servis,2/3/2023,29916,High,Identity Theft,Punjab,PayPak,UBL,0,53,Fashion,Multan
76033972,Customer_232,Servis,11/29/2024,17081,Low,Card Not Present,Balochistan,PayPak,HBL,0,66,Groceries,Quetta
31773903,Customer_233,Sapphire,1/1/2024,34300,Low,Phishing,Balochistan,UnionPay,NBP,1,51,Utilities,Quetta
34283993,Customer_234,Hyperstar,1/30/2024,1090,Medium,Phishing,KPK,Visa,HBL,1,52,Transportation,Peshawar
36965458,Customer_235,Hyperstar,5/5/2023,25306,High,Card Not Present,Balochistan,Visa,Bank Alfalah,0,38,E-commerce,Quetta
55797499,Customer_236,TCS Express,4/9/2023,31175,Low,Identity Theft,KPK,PayPak,Meezan Bank,0,25,Fashion,Peshawar
78736078,Customer_237,Hyperstar,11/2/2024,49820,Low,Phishing,Balochistan,Mastercard,Allied Bank,0,43,Utilities,Quetta
97389358,Customer_238,Sapphire,10/17/2024,23389,High,Identity Theft,KPK,Visa,Bank Alfalah,0,53,Groceries,Peshawar
61790085,Customer_239,Metro Shoes,8/9/2024,24854,High,Card Skimming,KPK,PayPak,Bank Alfalah,0,23,Utilities,Peshawar
28836380,Customer_240,Servis,7/9/2024,7889,Low,Identity Theft,Punjab,UnionPay,HBL,0,42,Fashion,Multan
86971571,Customer_241,Daraz,12/16/2024,44189,Low,Card Not Present,Punjab,Mastercard,Bank Alfalah,0,57,E-commerce,Faisalabad
72786258,Customer_242,Khaadi,10/6/2024,7246,High,Card Skimming,KPK,Mastercard,UBL,0,67,Fashion,Peshawar
78671816,Customer_243,Sapphire,6/25/2023,7715,Low,Identity Theft,Punjab,Mastercard,HBL,0,11,E-commerce,Multan
64485165,Customer_244,Khaadi,12/13/2023,32175,High,Card Not Present,Balochistan,Visa,MCB,0,84,Groceries,Quetta
59598611,Customer_245,Sapphire,1/20/2023,48380,Medium,Identity Theft,Islamabad Capital Territory,UnionPay,MCB,0,88,Transportation,Islamabad
28731549,Customer_246,Sapphire,5/8/2023,27389,Low,Phishing,Balochistan,Mastercard,Meezan Bank,0,49,Electronics,Quetta
55099615,Customer_247,Al-Fatah,11/11/2024,24846,Medium,Identity Theft,Punjab,Visa,Meezan Bank,0,80,Electronics,Lahore
15529096,Customer_248,Sapphire,3/5/2024,40040,Low,Phishing,Punjab,PayPak,HBL,0,40,Groceries,Faisalabad
35170535,Customer_249,Servis,8/6/2024,32274,High,Phishing,Punjab,UnionPay,UBL,1,69,Transportation,Rawalpindi
76773012,Customer_250,Daraz,10/28/2024,22727,High,Card Skimming,Punjab,UnionPay,Allied Bank,0,41,E-commerce,Rawalpindi
49410055,Customer_251,Chase Up,5/2/2024,19131,High,Card Not Present,Sindh,PayPak,MCB,0,75,Groceries,Karachi
39572233,Customer_252,Metro Shoes,1/10/2023,35367,Medium,Identity Theft,Balochistan,UnionPay,UBL,0,61,Electronics,Quetta
62950018,Customer_253,Hyperstar,5/26/2023,19332,Low,Phishing,Punjab,UnionPay,Allied Bank,0,52,Electronics,Lahore
79392982,Customer_254,TCS Express,7/22/2024,14234,Medium,Identity Theft,Punjab,Visa,Meezan Bank,0,36,Electronics,Faisalabad
37034425,Customer_255,Metro Shoes,1/7/2024,41069,High,Card Skimming,Punjab,Visa,HBL,0,85,Groceries,Rawalpindi
73863440,Customer_256,Metro Shoes,3/29/2024,48028,Low,Identity Theft,Punjab,Visa,UBL,0,51,Groceries,Faisalabad
96869245,Customer_257,Servis,9/30/2024,27479,Medium,Identity Theft,Punjab,UnionPay,Allied Bank,0,9,E-commerce,Rawalpindi
19802242,Customer_258,Daraz,11/3/2023,26801,Low,Identity Theft,Punjab,Visa,Bank Alfalah,0,61,Groceries,Multan
15740700,Customer_259,TCS Express,6/6/2023,31910,Low,Identity Theft,KPK,Mastercard,HBL,0,93,Transportation,Peshawar
13068974,Customer_260,Khaadi,4/23/2023,30272,Medium,Phishing,Sindh,UnionPay,HBL,0,5,E-commerce,Karachi
11276133,Customer_261,Chase Up,11/24/2024,7684,High,Card Not Present,Punjab,PayPak,Meezan Bank,0,83,Utilities,Multan
67029090,Customer_262,Daraz,6/20/2023,46217,Low,Card Skimming,Punjab,Mastercard,UBL,0,12,Groceries,Rawalpindi
33342293,Customer_263,FoodPanda,7/23/2023,16627,Low,Card Skimming,Punjab,Visa,HBL,0,73,Groceries,Rawalpindi
90289146,Customer_264,FoodPanda,1/26/2023,18115,Low,Card Not Present,Punjab,PayPak,MCB,0,23,E-commerce,Faisalabad
66591368,Customer_265,Al-Fatah,9/8/2024,3976,Medium,Identity Theft,Balochistan,Visa,Allied Bank,0,89,Fashion,Quetta
19943720,Customer_266,Metro Shoes,2/8/2023,21621,Medium,Card Not Present,KPK,Mastercard,Meezan Bank,0,98,Fashion,Peshawar
66254915,Customer_267,Servis,8/5/2023,47842,High,Card Not Present,Punjab,PayPak,HBL,0,2,Groceries,Faisalabad
90732118,Customer_268,Metro Shoes,1/28/2024,23184,Low,Card Not Present,Punjab,Visa,Allied Bank,0,29,Fashion,Lahore
10865079,Customer_269,Sapphire,10/13/2024,47473,Medium,Card Skimming,Sindh,Visa,NBP,0,36,E-commerce,Karachi
78230407,Customer_270,TCS Express,3/30/2024,12430,High,Card Skimming,KPK,UnionPay,NBP,0,2,Transportation,Peshawar
39032780,Customer_271,Metro Shoes,1/27/2023,18426,Medium,Card Not Present,Punjab,UnionPay,HBL,0,91,Fashion,Rawalpindi
88781852,Customer_272,Daraz,6/17/2023,48871,Medium,Phishing,Punjab,PayPak,Meezan Bank,0,44,Fashion,Lahore
69497510,Customer_273,Bykea,4/30/2024,48834,Medium,Phishing,Sindh,Visa,Allied Bank,0,66,Transportation,Karachi
20379130,Customer_274,Daraz,2/2/2024,48922,Medium,Identity Theft,Punjab,Visa,MCB,0,17,E-commerce,Rawalpindi
72782530,Customer_275,ChenOne,1/14/2024,47757,High,Identity Theft,Punjab,Visa,NBP,0,33,Utilities,Rawalpindi
73469381,Customer_276,Daraz,4/5/2024,11434,Medium,Card Skimming,Sindh,PayPak,MCB,0,28,Utilities,Karachi
45400196,Customer_277,Metro Shoes,9/6/2023,23573,Low,Card Skimming,Punjab,Mastercard,UBL,0,60,Transportation,Lahore
43572799,Customer_278,Servis,11/16/2024,47078,Low,Identity Theft,Punjab,UnionPay,Allied Bank,0,78,E-commerce,Multan
32750864,Customer_279,Al-Fatah,6/4/2023,1095,Low,Card Not Present,Sindh,Mastercard,Meezan Bank,0,24,Fashion,Karachi
43409780,Customer_280,Sapphire,12/7/2023,48782,Medium,Card Skimming,KPK,PayPak,NBP,0,65,Electronics,Peshawar
23212341,Customer_281,TCS Express,9/15/2023,11098,Low,Identity Theft,Islamabad Capital Territory,PayPak,UBL,0,33,Electronics,Islamabad
67587935,Customer_282,Metro Shoes,1/2/2024,15455,Medium,Phishing,Punjab,Mastercard,HBL,0,36,Fashion,Multan
19327459,Customer_283,Al-Fatah,5/11/2023,25955,Low,Identity Theft,Islamabad Capital Territory,Mastercard,MCB,0,59,Transportation,Islamabad
66765378,Customer_284,Sapphire,7/7/2023,42569,Low,Phishing,Punjab,UnionPay,Bank Alfalah,0,77,Fashion,Multan
45224642,Customer_285,Daraz,7/6/2024,5173,Low,Identity Theft,Sindh,UnionPay,Bank Alfalah,0,31,Groceries,Karachi
29300125,Customer_286,FoodPanda,11/8/2024,15844,Low,Phishing,KPK,Mastercard,MCB,0,40,Groceries,Peshawar
60019711,Customer_287,Chase Up,8/15/2024,10915,High,Identity Theft,KPK,UnionPay,HBL,1,68,Fashion,Peshawar
79239194,Customer_288,FoodPanda,5/26/2023,2134,High,Card Skimming,Punjab,Visa,HBL,0,20,Electronics,Multan
55353657,Customer_289,Daraz,3/27/2023,22663,High,Card Skimming,Punjab,PayPak,Meezan Bank,0,30,Fashion,Lahore
59986160,Customer_290,Daraz,8/10/2023,2952,Low,Card Skimming,Sindh,UnionPay,Meezan Bank,0,52,Transportation,Karachi
46846141,Customer_291,Metro Shoes,3/11/2024,33324,Medium,Identity Theft,KPK,Mastercard,Bank Alfalah,0,73,Fashion,Peshawar
90933562,Customer_292,Servis,1/12/2023,10750,Medium,Identity Theft,Punjab,Visa,Meezan Bank,0,13,Transportation,Multan
96913032,Customer_293,Hyperstar,2/7/2024,26111,High,Identity Theft,Sindh,PayPak,HBL,0,26,Transportation,Karachi
81186090,Customer_294,Sapphire,7/4/2024,30832,Medium,Phishing,Punjab,PayPak,HBL,0,6,Fashion,Lahore
83455711,Customer_295,FoodPanda,12/13/2024,21864,Medium,Identity Theft,Punjab,Visa,Allied Bank,0,35,Utilities,Lahore
25686851,Customer_296,Metro Shoes,8/26/2023,14030,High,Phishing,KPK,UnionPay,HBL,0,57,Electronics,Peshawar
92295386,Customer_297,Hyperstar,6/23/2023,37842,Low,Card Not Present,Punjab,Visa,NBP,0,41,Fashion,Lahore
82172224,Customer_298,Sapphire,4/8/2024,6154,High,Card Skimming,Punjab,UnionPay,MCB,0,13,Groceries,Faisalabad
25653128,Customer_299,Sapphire,8/3/2023,38213,Medium,Card Not Present,Balochistan,Visa,UBL,0,93,E-commerce,Quetta
50487700,Customer_300,Khaadi,8/7/2024,37546,High,Card Not Present,Punjab,Visa,Allied Bank,0,17,E-commerce,Multan
38991869,Customer_301,ChenOne,2/24/2024,15875,High,Phishing,Islamabad Capital Territory,UnionPay,NBP,0,14,Utilities,Islamabad
85406131,Customer_302,Al-Fatah,12/24/2023,36472,Low,Card Not Present,KPK,UnionPay,Bank Alfalah,0,29,Utilities,Peshawar
84131521,Customer_303,ChenOne,9/15/2024,30884,Low,Card Not Present,Punjab,UnionPay,HBL,0,91,Transportation,Faisalabad
71810470,Customer_304,Metro Shoes,1/22/2023,45474,High,Card Not Present,KPK,PayPak,HBL,0,93,E-commerce,Peshawar
88333169,Customer_305,Al-Fatah,12/16/2024,31922,High,Identity Theft,Balochistan,Mastercard,Allied Bank,0,23,E-commerce,Quetta
10921883,Customer_306,Chase Up,3/22/2024,31807,Low,Card Skimming,Punjab,Mastercard,HBL,0,48,E-commerce,Multan
77914933,Customer_307,Metro Shoes,1/9/2023,13741,Low,Card Skimming,Punjab,Visa,MCB,0,63,Electronics,Faisalabad
98237225,Customer_308,Sapphire,1/20/2023,40527,High,Identity Theft,Punjab,UnionPay,UBL,0,8,Groceries,Lahore
92326129,Customer_309,Servis,4/10/2023,26143,Low,Card Not Present,KPK,Mastercard,NBP,0,18,Utilities,Peshawar
14794629,Customer_310,ChenOne,5/28/2023,4516,Low,Card Not Present,Punjab,UnionPay,Meezan Bank,0,35,Fashion,Lahore
47188072,Customer_311,Daraz,11/26/2023,1442,High,Card Skimming,Punjab,Visa,Bank Alfalah,1,42,Electronics,Lahore
15704612,Customer_312,Al-Fatah,1/18/2024,30483,High,Identity Theft,Punjab,Mastercard,Bank Alfalah,0,42,Groceries,Multan
37844138,Customer_313,Metro Shoes,6/1/2024,26364,High,Card Not Present,Sindh,Mastercard,Allied Bank,0,68,Utilities,Karachi
98506331,Customer_314,Khaadi,6/16/2024,19653,High,Identity Theft,Balochistan,PayPak,Meezan Bank,0,19,Electronics,Quetta
23913495,Customer_315,TCS Express,6/13/2023,36777,High,Card Skimming,Punjab,Visa,NBP,0,93,Transportation,Multan
55420181,Customer_316,Bykea,10/12/2023,19097,High,Card Not Present,Islamabad Capital Territory,UnionPay,UBL,0,88,Utilities,Islamabad
34158668,Customer_317,Sapphire,10/8/2024,1360,Low,Phishing,Islamabad Capital Territory,Mastercard,HBL,0,27,Transportation,Islamabad
55466592,Customer_318,Metro Shoes,9/29/2024,4390,High,Card Skimming,Punjab,PayPak,UBL,0,13,Transportation,Multan
19276256,Customer_319,Metro Shoes,5/30/2024,32090,Medium,Identity Theft,Punjab,PayPak,Allied Bank,0,81,Fashion,Faisalabad
80662008,Customer_320,TCS Express,6/1/2024,40060,High,Card Not Present,Punjab,Mastercard,HBL,0,80,Groceries,Multan
39983749,Customer_321,Servis,5/14/2024,1795,High,Phishing,Punjab,UnionPay,Meezan Bank,0,97,Groceries,Lahore
84603305,Customer_322,Al-Fatah,8/4/2023,41756,High,Identity Theft,KPK,UnionPay,HBL,0,26,Utilities,Peshawar
80260486,Customer_323,ChenOne,12/1/2023,2131,Medium,Card Not Present,Sindh,UnionPay,Allied Bank,0,80,Fashion,Karachi
55072185,Customer_324,Al-Fatah,11/14/2024,20064,High,Phishing,Balochistan,PayPak,HBL,0,93,Electronics,Quetta
70747118,Customer_325,Metro Shoes,10/18/2023,27435,High,Identity Theft,Balochistan,UnionPay,Allied Bank,0,51,Fashion,Quetta
69241288,Customer_326,Hyperstar,7/13/2024,13978,Low,Card Skimming,KPK,PayPak,Allied Bank,0,3,E-commerce,Peshawar
31635094,Customer_327,FoodPanda,4/9/2024,2308,Medium,Identity Theft,Punjab,UnionPay,Meezan Bank,1,65,Transportation,Faisalabad
95595199,Customer_328,Servis,9/2/2024,21593,Medium,Card Skimming,Punjab,UnionPay,Bank Alfalah,0,14,Groceries,Lahore
47339732,Customer_329,FoodPanda,4/4/2023,9851,Low,Card Skimming,Punjab,Visa,UBL,0,78,Utilities,Rawalpindi
28356520,Customer_330,Khaadi,10/24/2023,1310,Medium,Card Not Present,Punjab,UnionPay,Allied Bank,0,30,Groceries,Faisalabad
48235453,Customer_331,Daraz,11/12/2024,43670,Low,Card Not Present,Islamabad Capital Territory,PayPak,Meezan Bank,0,77,Utilities,Islamabad
92606883,Customer_332,FoodPanda,3/23/2024,29589,Low,Identity Theft,Islamabad Capital Territory,UnionPay,Meezan Bank,1,93,Transportation,Islamabad
74762765,Customer_333,TCS Express,3/28/2023,45626,High,Card Not Present,Balochistan,PayPak,HBL,0,84,Transportation,Quetta
64912565,Customer_334,Khaadi,8/23/2024,37530,Low,Phishing,Sindh,PayPak,Allied Bank,0,9,Utilities,Karachi
94770283,Customer_335,FoodPanda,1/26/2024,8079,Medium,Phishing,Punjab,Visa,MCB,0,34,Utilities,Rawalpindi
97171497,Customer_336,Servis,2/12/2023,24857,High,Card Not Present,Punjab,UnionPay,HBL,0,70,E-commerce,Rawalpindi
20445786,Customer_337,Hyperstar,3/22/2023,27411,Medium,Card Skimming,Punjab,PayPak,Allied Bank,0,23,Electronics,Lahore
45988230,Customer_338,Chase Up,11/25/2024,15845,Low,Phishing,Punjab,PayPak,Bank Alfalah,0,62,Fashion,Lahore
54814639,Customer_339,Chase Up,5/17/2023,6893,Low,Phishing,Islamabad Capital Territory,UnionPay,MCB,0,27,E-commerce,Islamabad
44551923,Customer_340,TCS Express,4/29/2024,18341,High,Card Skimming,Punjab,Mastercard,MCB,0,15,Utilities,Lahore
67115287,Customer_341,Khaadi,4/26/2024,44815,Medium,Identity Theft,Punjab,Mastercard,MCB,0,55,Electronics,Faisalabad
68108052,Customer_342,Metro Shoes,10/15/2023,42637,High,Card Skimming,KPK,Visa,MCB,0,37,Groceries,Peshawar
72663733,Customer_343,ChenOne,8/17/2024,47697,Low,Card Not Present,Punjab,Mastercard,Bank Alfalah,0,55,Utilities,Lahore
47856380,Customer_344,Al-Fatah,4/22/2023,34687,High,Card Not Present,Islamabad Capital Territory,Mastercard,Meezan Bank,0,44,Transportation,Islamabad
77331288,Customer_345,TCS Express,11/28/2024,46228,Medium,Card Not Present,Punjab,PayPak,Meezan Bank,0,57,Electronics,Multan
16175106,Customer_346,Hyperstar,8/10/2024,47986,Medium,Card Not Present,Sindh,Mastercard,Allied Bank,0,54,Electronics,Karachi
31723736,Customer_347,Servis,1/18/2024,11025,Low,Identity Theft,Punjab,UnionPay,MCB,0,54,Electronics,Multan
75152901,Customer_348,Khaadi,10/8/2024,33907,High,Card Not Present,Islamabad Capital Territory,Visa,MCB,0,85,Utilities,Islamabad
76498919,Customer_349,Metro Shoes,7/26/2024,44629,High,Card Skimming,Islamabad Capital Territory,Visa,Allied Bank,0,67,E-commerce,Islamabad
87617733,Customer_350,Chase Up,1/8/2024,3494,Low,Identity Theft,Sindh,UnionPay,UBL,0,1,E-commerce,Karachi
23941722,Customer_351,Chase Up,8/20/2024,12170,Low,Card Skimming,Punjab,Mastercard,UBL,0,57,Utilities,Rawalpindi
60548117,Customer_352,Sapphire,11/29/2023,18190,High,Card Not Present,Punjab,Mastercard,UBL,0,85,Groceries,Faisalabad
21477738,Customer_353,Daraz,8/22/2023,1799,Medium,Identity Theft,Sindh,Visa,HBL,0,35,Electronics,Karachi
50900797,Customer_354,Al-Fatah,2/12/2023,16908,High,Card Not Present,Islamabad Capital Territory,UnionPay,NBP,0,94,E-commerce,Islamabad
82367455,Customer_355,FoodPanda,9/12/2024,24107,Low,Identity Theft,KPK,Visa,Allied Bank,0,37,Groceries,Peshawar
27780747,Customer_356,FoodPanda,2/13/2024,8485,Medium,Identity Theft,Sindh,UnionPay,MCB,0,90,Transportation,Karachi
17282275,Customer_357,TCS Express,6/13/2024,13892,High,Card Not Present,Punjab,UnionPay,MCB,0,84,Electronics,Faisalabad
74311743,Customer_358,Servis,1/22/2024,12765,Medium,Card Not Present,Punjab,UnionPay,Allied Bank,0,45,Transportation,Multan
92622748,Customer_359,TCS Express,4/21/2023,47984,High,Identity Theft,Punjab,PayPak,NBP,0,9,Utilities,Rawalpindi
54274120,Customer_360,Servis,3/31/2024,29575,Low,Card Not Present,Punjab,UnionPay,Meezan Bank,0,98,E-commerce,Rawalpindi
60113488,Customer_361,Daraz,9/9/2024,8148,High,Card Not Present,Islamabad Capital Territory,Visa,UBL,0,96,E-commerce,Islamabad
52190435,Customer_362,Khaadi,1/25/2023,7976,Medium,Phishing,Punjab,Mastercard,Allied Bank,0,12,E-commerce,Lahore
53987498,Customer_363,Bykea,8/10/2023,8088,Medium,Card Skimming,Islamabad Capital Territory,UnionPay,Allied Bank,0,39,Fashion,Islamabad
91912515,Customer_364,FoodPanda,8/30/2023,45015,Low,Phishing,Sindh,PayPak,Meezan Bank,0,86,Groceries,Karachi
17680235,Customer_365,Daraz,8/5/2023,14739,Low,Card Skimming,KPK,Visa,MCB,0,83,Electronics,Peshawar
32183216,Customer_366,Khaadi,1/8/2023,23786,Medium,Card Not Present,KPK,PayPak,NBP,0,32,Groceries,Peshawar
76230922,Customer_367,ChenOne,5/21/2024,49768,Medium,Identity Theft,Punjab,PayPak,MCB,0,55,Utilities,Faisalabad
50717065,Customer_368,Hyperstar,11/13/2024,34697,High,Phishing,Punjab,Mastercard,NBP,0,88,Electronics,Multan
54789768,Customer_369,ChenOne,8/3/2023,9554,Low,Phishing,Punjab,Mastercard,Meezan Bank,0,36,Electronics,Lahore
21763457,Customer_370,Khaadi,2/7/2023,11353,Low,Identity Theft,Punjab,UnionPay,Bank Alfalah,0,8,Groceries,Lahore
78923826,Customer_371,Al-Fatah,1/6/2023,34108,High,Card Skimming,Punjab,Mastercard,Bank Alfalah,0,32,Transportation,Lahore
26426700,Customer_372,Daraz,7/16/2023,11933,Low,Card Skimming,Punjab,Mastercard,Allied Bank,0,81,Electronics,Lahore
47813502,Customer_373,Al-Fatah,1/2/2023,2421,High,Phishing,Punjab,Visa,UBL,0,16,Utilities,Multan
10957478,Customer_374,Al-Fatah,11/22/2024,48985,Medium,Card Not Present,Punjab,Visa,HBL,0,39,Utilities,Rawalpindi
47642818,Customer_375,Khaadi,4/6/2024,11935,Low,Card Not Present,KPK,Mastercard,Meezan Bank,0,23,Transportation,Peshawar
79860699,Customer_376,FoodPanda,5/6/2023,21845,Medium,Identity Theft,Balochistan,UnionPay,MCB,0,21,Fashion,Quetta
16899347,Customer_377,Khaadi,2/18/2023,25218,Low,Identity Theft,Islamabad Capital Territory,PayPak,HBL,0,54,Groceries,Islamabad
58997628,Customer_378,Hyperstar,8/5/2024,44095,Low,Identity Theft,Punjab,Visa,Allied Bank,0,39,Groceries,Lahore
31292302,Customer_379,Khaadi,11/20/2023,13444,Low,Phishing,Islamabad Capital Territory,UnionPay,Allied Bank,0,98,Fashion,Islamabad
88005138,Customer_380,Daraz,5/29/2023,44766,High,Identity Theft,Punjab,PayPak,NBP,0,2,Groceries,Rawalpindi
92655181,Customer_381,ChenOne,11/4/2024,12567,Medium,Card Skimming,Punjab,Visa,UBL,0,64,E-commerce,Lahore
10683441,Customer_382,ChenOne,10/20/2024,39108,High,Phishing,KPK,UnionPay,Meezan Bank,0,57,E-commerce,Peshawar
89069928,Customer_383,Bykea,12/8/2023,37949,Medium,Card Skimming,Punjab,Visa,NBP,0,55,E-commerce,Faisalabad
68805212,Customer_384,Servis,5/17/2024,7143,Medium,Phishing,Balochistan,Visa,Allied Bank,0,47,Transportation,Quetta
93226227,Customer_385,ChenOne,6/12/2024,26087,High,Identity Theft,KPK,PayPak,UBL,0,84,Transportation,Peshawar
64165414,Customer_386,Daraz,5/2/2023,30858,High,Phishing,Punjab,PayPak,HBL,0,95,Electronics,Faisalabad
14808220,Customer_387,TCS Express,12/2/2024,35530,Low,Card Not Present,Islamabad Capital Territory,Visa,Meezan Bank,0,56,Transportation,Islamabad
47557898,Customer_388,Servis,8/31/2023,41111,High,Card Not Present,Sindh,Visa,Allied Bank,0,79,Groceries,Karachi
86621429,Customer_389,Sapphire,3/22/2023,9109,Medium,Card Skimming,Islamabad Capital Territory,PayPak,Bank Alfalah,0,29,Groceries,Islamabad
43320881,Customer_390,FoodPanda,10/27/2024,49654,Medium,Card Skimming,Islamabad Capital Territory,Visa,Bank Alfalah,0,47,Groceries,Islamabad
